arm,repeat,outer_fold,selected_feature_set,selected_model,inner_macro_f1,train_instances,train_batik,train_non_batik,train_originals,train_derivatives,test_originals,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,mcc,recall_non_batik,recall_batik
augmented_balanced,1,1,Gabungan 6 Fitur,SVM (RBF),0.9215833240833241,400,200,200,160,240,41,0.9024390243902439,0.8873626373626373,0.8873626373626373,0.8873626373626373,0.8873626373626373,0.7747252747252747,0.8461538461538461,0.9285714285714286
augmented_balanced,1,2,Gabungan 6 Fitur,SVM (RBF),0.9224125562381906,400,200,200,161,239,40,0.875,0.8392857142857143,0.8573667711598747,0.8392857142857143,0.84744469870328,0.696417806248397,0.75,0.9285714285714286
augmented_balanced,1,3,Gabungan 6 Fitur,SVM (RBF),0.8853779242035585,400,200,200,161,239,40,0.975,0.9814814814814814,0.9642857142857143,0.9814814814814814,0.9720475192173306,0.9456108576893004,1.0,0.9629629629629629
augmented_balanced,1,4,Gabungan 6 Fitur,SVM (RBF),0.9201532355810169,400,200,200,161,239,40,0.9,0.905982905982906,0.88,0.905982905982906,0.8901098901098901,0.7855533190649869,0.9230769230769231,0.8888888888888888
augmented_balanced,1,5,Gabungan 6 Fitur,Random Forest,0.9155687109291768,400,200,200,161,239,40,0.95,0.9430199430199431,0.9430199430199431,0.9430199430199431,0.9430199430199431,0.886039886039886,0.9230769230769231,0.9629629629629629
augmented_balanced,2,1,Gabungan 6 Fitur,Random Forest,0.9142755392755393,400,200,200,160,240,41,0.9512195121951219,0.9230769230769231,0.9666666666666667,0.9230769230769231,0.9410919540229885,0.8886751879869212,0.8461538461538461,1.0
augmented_balanced,2,2,Gabungan 6 Fitur,SVM (RBF),0.9376438376438376,400,200,200,161,239,40,0.95,0.9166666666666667,0.9666666666666667,0.9166666666666667,0.9373040752351097,0.8819171036881969,0.8333333333333334,1.0
augmented_balanced,2,3,Gabungan 6 Fitur,SVM (RBF),0.9369394494394494,400,200,200,161,239,40,0.85,0.849002849002849,0.8266666666666667,0.849002849002849,0.8351648351648351,0.6753002216523571,0.8461538461538461,0.8518518518518519
augmented_balanced,2,4,Gabungan 6 Fitur,SVM (RBF),0.9262735522185475,400,200,200,161,239,40,0.925,0.9444444444444444,0.90625,0.9444444444444444,0.9188640973630832,0.8498365855987975,1.0,0.8888888888888888
augmented_balanced,2,5,Gabungan 6 Fitur,Random Forest,0.9047002723648958,400,200,200,161,239,40,0.975,0.9814814814814814,0.9642857142857143,0.9814814814814814,0.9720475192173306,0.9456108576893004,1.0,0.9629629629629629
