feature,mean_batik,mean_non_batik,cohen_d_batik_minus_non,univariate_auc,separation_auc
small_contour_count,1022.9051094890511,452.09375,1.165272054900699,0.7993270985401459,0.7993270985401459
glcm_entropy,6.549015213524437,5.559475640389072,1.2989381179315473,0.7732664233576643,0.7732664233576643
glcm_homogeneity,0.49032137939829795,0.5850304842526697,-0.9412303073928335,0.2568430656934307,0.7431569343065694
motif_complexity_score,116.0009834957819,68.50822865962982,0.49620578975998264,0.7190921532846715,0.7190921532846715
lbp_entropy,6.405310375252813,6.4853958440298225,-0.2246902004301791,0.31409671532846717,0.6859032846715328
fft_peak_ratio,96.521264281426,83.34394155124284,0.15210235163623542,0.6589872262773723,0.6589872262773723
