arm,repeat,outer_fold,selected_feature_set,selected_model,inner_macro_f1,train_instances,train_batik,train_non_batik,train_originals,train_derivatives,test_originals,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,mcc,recall_non_batik,recall_batik
balanced_original_sampling,1,4,Gabungan 6 Fitur,SVM (RBF),0.8933958860266893,104,52,52,104,0,40,0.95,0.9642857142857143,0.9285714285714286,0.9642857142857143,0.9430199430199431,0.8921425711997711,1.0,0.9285714285714286
balanced_original_sampling,1,5,Gabungan 6 Fitur,SVM (RBF),0.8687932988147432,102,51,51,102,0,40,0.975,0.9615384615384616,0.9821428571428572,0.9615384615384616,0.9709090909090909,0.9434563530497264,0.9230769230769231,1.0
balanced_original_sampling,2,1,Gabungan 6 Fitur,SVM (RBF),0.9359555259555259,102,51,51,102,0,40,0.85,0.849002849002849,0.8266666666666667,0.849002849002849,0.8351648351648351,0.6753002216523571,0.8461538461538461,0.8518518518518519
balanced_original_sampling,2,2,Gabungan 6 Fitur,SVM (RBF),0.8939684681789946,102,51,51,102,0,40,0.9,0.9259259259259259,0.8823529411764706,0.9259259259259259,0.8933333333333333,0.8071035385899118,1.0,0.8518518518518519
balanced_original_sampling,2,3,Gabungan 6 Fitur,SVM (RBF),0.9096055935678578,102,51,51,102,0,41,0.8780487804878049,0.8901098901098901,0.855,0.8901098901098901,0.8666232921275212,0.744282234072562,0.9230769230769231,0.8571428571428571
balanced_original_sampling,2,4,Gabungan 6 Fitur,Random Forest,0.8967625421399006,104,52,52,104,0,40,0.925,0.8988095238095238,0.9200626959247649,0.8988095238095238,0.9084668192219679,0.8185963687481157,0.8333333333333334,0.9642857142857143
balanced_original_sampling,2,5,Gabungan 6 Fitur,Random Forest,0.9155806130891384,102,51,51,102,0,40,0.9,0.886039886039886,0.886039886039886,0.886039886039886,0.886039886039886,0.7720797720797721,0.8461538461538461,0.9259259259259259
balanced_original_sampling,3,1,Gabungan 6 Fitur,SVM (RBF),0.8838110627754319,102,51,51,102,0,41,0.9024390243902439,0.9079670329670331,0.8807692307692307,0.9079670329670331,0.8915343915343915,0.7882671966333815,0.9230769230769231,0.8928571428571429
balanced_original_sampling,3,2,Gabungan 6 Fitur,SVM (RBF),0.9226392108939279,102,51,51,102,0,40,0.85,0.8689458689458689,0.8312020460358056,0.8689458689458689,0.8400000000000001,0.6991298210527999,0.9230769230769231,0.8148148148148148
balanced_original_sampling,3,3,Gabungan 6 Fitur,SVM (RBF),0.9212750668461576,102,51,51,102,0,40,0.95,0.962962962962963,0.9333333333333333,0.962962962962963,0.945054945054945,0.8958064164776166,1.0,0.9259259259259259
balanced_original_sampling,3,4,Gabungan 6 Fitur,SVM (RBF),0.9033817452015145,104,52,52,104,0,40,0.925,0.8988095238095238,0.9200626959247649,0.8988095238095238,0.9084668192219679,0.8185963687481157,0.8333333333333334,0.9642857142857143
balanced_original_sampling,3,5,Gabungan 6 Fitur,SVM (RBF),0.9055411076289923,102,51,51,102,0,40,0.95,0.9430199430199431,0.9430199430199431,0.9430199430199431,0.9430199430199431,0.886039886039886,0.9230769230769231,0.9629629629629629
balanced_original_sampling,4,1,Gabungan 6 Fitur,Random Forest,0.899802122616768,102,51,51,102,0,40,0.875,0.8276353276353277,0.8833333333333333,0.8276353276353277,0.84744469870328,0.7087835840655705,0.6923076923076923,0.9629629629629629
balanced_original_sampling,4,2,Gabungan 6 Fitur,SVM (RBF),0.9085140473396817,104,52,52,104,0,40,0.975,0.9821428571428572,0.9615384615384616,0.9821428571428572,0.9709090909090909,0.9434563530497264,1.0,0.9642857142857143
balanced_original_sampling,4,3,Gabungan 6 Fitur,SVM (RBF),0.9125634802522674,102,51,51,102,0,41,0.9024390243902439,0.9285714285714286,0.8823529411764706,0.9285714285714286,0.8948717948717949,0.8096061912275311,1.0,0.8571428571428571
balanced_original_sampling,4,4,Gabungan 6 Fitur,SVM (RBF),0.915022214225207,102,51,51,102,0,40,0.925,0.9245014245014245,0.9093406593406593,0.9245014245014245,0.9161425576519916,0.8337042473118683,0.9230769230769231,0.9259259259259259
balanced_original_sampling,4,5,Gabungan 6 Fitur,SVM (RBF),0.8918306852789611,102,51,51,102,0,40,0.925,0.9245014245014245,0.9093406593406593,0.9245014245014245,0.9161425576519916,0.8337042473118683,0.9230769230769231,0.9259259259259259
balanced_original_sampling,5,1,Gabungan 6 Fitur,SVM (RBF),0.8804711633869848,102,51,51,102,0,41,0.975609756097561,0.9821428571428572,0.9642857142857143,0.9821428571428572,0.9723905723905724,0.9462600928208407,1.0,0.9642857142857143
balanced_original_sampling,5,2,Gabungan 6 Fitur,SVM (RBF),0.9156652597926183,102,51,51,102,0,40,0.9,0.905982905982906,0.88,0.905982905982906,0.8901098901098901,0.7855533190649869,0.9230769230769231,0.8888888888888888
balanced_original_sampling,5,3,Gabungan 6 Fitur,SVM (RBF),0.9301072843997371,102,51,51,102,0,40,0.825,0.8105413105413106,0.7994505494505495,0.8105413105413106,0.8043326345213138,0.6098910265570043,0.7692307692307693,0.8518518518518519
balanced_original_sampling,5,4,Gabungan 6 Fitur,SVM (RBF),0.8922556106859646,104,52,52,104,0,40,0.925,0.9226190476190477,0.9045584045584045,0.9226190476190477,0.9127272727272727,0.8269802600806244,0.9166666666666666,0.9285714285714286
balanced_original_sampling,5,5,Gabungan 6 Fitur,SVM (RBF),0.9235353535353534,102,51,51,102,0,40,0.9,0.8660968660968661,0.9028213166144201,0.8660968660968661,0.8809523809523809,0.7680406801974818,0.7692307692307693,0.9629629629629629
